touchpoint_id,advertiser_id,rep_id,touchpoint_type,occurred_at,notes
tp_1088,adv_l,rep_02,email,2026-06-01 11:10:00,"Reviewed contract terms tied to holiday campaign brief, legal reviewing redlines"
tp_1089,adv_n,rep_02,email,2026-06-02 09:20:00,Advertiser asked for case studies related to Champions League placement
tp_1090,adv_c,rep_02,meeting,2026-06-03 08:20:00,"Left voicemail regarding mid-flight performance summary, awaiting callback"
tp_1091,adv_m,rep_06,demo,2026-06-03 17:15:00,"Client pushed back on pricing during at-risk account review discussion

Thanks,
Alex"
tp_1092,adv_a,rep_01,email,2026-06-03 18:00:00,Sent Q4 upsell conversation details via email
tp_1093,adv_l,rep_05,meeting,2026-06-04 17:45:00,No notes field filled originally; adding context now: client is happy
tp_1094,adv_s,rep_06,email,2026-06-05 09:00:00,Great meeting - advertiser committed to renewing after contract renewal terms review
tp_1095,adv_i,rep_04,call,2026-06-05 11:20:00,Scheduled follow-up meeting to continue Q1 awareness campaign conversation
tp_1096,adv_j,rep_01,email,2026-06-06 17:05:00,
tp_1097,adv_m,rep_06,call,2026-06-08 11:00:00,"Discussed brand values campaign brief - no major concerns, moving forward as planned"
tp_1098,adv_o,rep_03,call,2026-06-10 13:00:00,Client pushed back on pricing during impression dashboard walkthrough discussion
tp_1099,adv_l,rep_02,email,2026-06-10 15:20:00,Discussed pricing &amp; timeline with client
tp_1100,adv_s,rep_05,demo,2026-06-11 11:30:00,"Reviewed contract terms tied to discovery placement walkthrough, legal reviewing redlines"
tp_1101,adv_q,rep_08,meeting,2026-06-11 12:50:00,OK.
tp_1102,adv_q,rep_08,meeting,2026-06-11 18:15:00,Scheduled follow-up meeting to continue mid-flight performance summary conversation
tp_1103,adv_h,rep_06,call,2026-06-12 11:00:00,Client pushed back on pricing during Q4 upsell conversation discussion
tp_1104,adv_a,rep_01,demo,2026-06-12 16:45:00,"Reviewed new product launch tie-in results, positive feedback from advertiser"
tp_1105,adv_o,rep_03,call,2026-06-12 17:10:00,
tp_1106,adv_d,rep_05,meeting,2026-06-13 17:45:00,"Reviewed contract terms tied to brand values campaign brief, legal reviewing redlines"
tp_1107,adv_s,rep_05,call,2026-06-13 18:10:00,Client pushed back on pricing during social media bundle upsell discussion
tp_1108,adv_k,rep_07,call,2026-06-14 07:20:00,"Discussed budget, timeline, creative assets, and renewal terms with client"
tp_1109,adv_j,rep_01,call,2026-06-15 10:00:00,"Reviewed recipe series sponsorship results, positive feedback from advertiser"
tp_1110,adv_a,rep_01,call,2026-06-19 10:30:00,Great meeting - advertiser committed to renewing after creative refresh request review
tp_1111,adv_h,rep_06,email,2026-06-20 14:50:00,Client pushed back on pricing during brand values campaign brief discussion
tp_1112,adv_i,rep_02,call,2026-06-21 11:10:00,"Follow-up on quarterly business review, client had questions about timeline"
tp_1113,adv_l,rep_02,email,2026-06-21 16:20:00,"Flagged concerns about programmatic pilot discussion performance, escalating internally"
tp_1114,adv_m,rep_06,call,2026-06-22 15:45:00,test.
tp_1115,adv_j,rep_05,call,2026-06-22 15:50:00,Advertiser asked for case studies related to Champions League placement
tp_1116,adv_q,rep_08,call,2026-06-24 14:05:00,"Covered pricing, placement options, flight dates, and reporting cadence"
tp_1117,adv_j,rep_05,email,2026-06-24 15:15:00,Kickoff call for influencer partnership pitch
tp_1118,adv_r,rep_01,demo,2026-06-25 08:45:00,Quick sync
tp_1119,adv_a,rep_01,meeting,2026-06-26 17:15:00,"Client requested changes to impression dashboard walkthrough, will revise and resend"
tp_1120,adv_j,rep_01,call,2026-06-27 12:30:00,Walked client through quarterly business review
tp_1121,adv_s,rep_06,meeting,2026-06-27 17:45:00,Sent Q3 budget planning details via email
tp_1122,adv_s,rep_06,call,2026-06-28 09:50:00,Y.
tp_1123,adv_m,rep_06,call,2026-06-29 16:15:00,Advertiser expanded scope of Q3 budget planning to include additional markets
tp_1124,adv_j,rep_07,call,2026-06-29 16:30:00,Sent updated deck covering podcast series onboarding to stakeholders
tp_1125,adv_m,rep_06,meeting,2026-06-30 13:30:00,Sure
tp_1126,adv_h,rep_06,meeting,2026-07-01 13:50:00,Discussed impression dashboard walkthrough with client
tp_1127,adv_b,rep_02,email,2026-07-01 14:10:00,"Flagged concerns about attribution report walkthrough performance, escalating internally"
tp_1128,adv_t,rep_06,email,2026-07-02 17:50:00,Sent updated deck covering social media bundle upsell to stakeholders
tp_1129,adv_q,rep_08,call,2026-07-03 11:45:00,"Client requested changes to attribution report walkthrough, will revise and resend

Thanks,
Alex"
tp_1130,adv_q,rep_08,email,2026-07-03 18:30:00,"Flagged concerns about new product launch tie-in performance, escalating internally"
tp_1131,adv_l,rep_02,call,2026-07-04 16:20:00,Client's marketing director joined call to discuss newsletter renewal
tp_1132,adv_i,rep_02,call,2026-07-04 17:00:00,"Discussed social media bundle upsell - no major concerns, moving forward as planned

Get Outlook for iOS"
tp_1133,adv_p,rep_07,email,2026-07-05 10:50:00,Client pushed back on pricing during newsletter renewal discussion
tp_1134,adv_j,rep_05,meeting,2026-07-07 15:45:00,Discussed pricing negotiation with client
tp_1135,adv_l,rep_02,email,2026-07-07 16:00:00,"Client requested changes to impression dashboard walkthrough, will revise and resend"
tp_1136,adv_l,rep_02,email,2026-07-07 17:45:00,"Left voicemail regarding Q2 renewal, awaiting callback"
tp_1137,adv_o,rep_02,meeting,2026-07-07 18:15:00,Pending
tp_1138,adv_p,rep_07,demo,2026-07-08 07:45:00,!!!
tp_1139,adv_j,rep_01,email,2026-07-08 08:30:00,Kickoff call for holiday campaign brief
tp_1140,adv_o,rep_02,meeting,2026-07-08 13:05:00,Great meeting - advertiser committed to renewing after Q3 budget planning review
tp_1141,adv_c,rep_02,email,2026-07-09 14:20:00,---
tp_1142,adv_j,rep_01,call,2026-07-10 12:05:00,Great meeting - advertiser committed to renewing after quarterly business review review
tp_1143,adv_s,rep_06,email,2026-07-10 13:30:00,"Flagged concerns about spring push planning performance, escalating internally"
tp_1144,adv_t,rep_05,email,2026-07-10 16:45:00,"Discussed budget, timeline, creative assets, and renewal terms with client"
tp_1145,adv_h,rep_04,demo,2026-07-12 09:30:00,"newsletter renewal - client is interested, sending proposal next week"
tp_1146,adv_m,rep_06,meeting,2026-07-13 12:30:00,Advertiser asked for case studies related to attribution report walkthrough
tp_1147,adv_o,rep_03,email,2026-07-14 12:00:00,Advertiser expanded scope of holiday campaign brief to include additional markets
tp_1148,adv_c,rep_02,call,2026-07-14 17:00:00,Scheduled follow-up meeting to continue CTV inventory pitch conversation
tp_1149,adv_p,rep_07,email,2026-07-15 11:05:00,Yep
tp_1150,adv_k,rep_07,email,2026-07-15 11:15:00,URGENT: CLIENT WANTS TO CANCEL CONTRACT IMMEDIATELY
tp_1151,adv_a,rep_01,email,2026-07-16 07:05:00,Kickoff call for Q2 renewal
tp_1152,adv_l,rep_05,call,2026-07-16 17:10:00,"Flagged concerns about social media bundle upsell performance, escalating internally"
tp_1153,adv_j,rep_01,call,2026-07-17 13:00:00,"Reviewed Champions League placement results, positive feedback from advertiser"
tp_1154,adv_b,rep_04,call,2026-07-17 13:00:00,"Discussed quarterly business review - no major concerns, moving forward as planned"
tp_1155,adv_r,rep_01,email,2026-07-17 13:00:00,"Client requested changes to Champions League placement, will revise and resend"
tp_1156,adv_a,rep_01,meeting,2026-07-17 15:50:00,"Discussed holiday campaign brief - no major concerns, moving forward as planned"
tp_1157,adv_p,rep_07,call,2026-07-17 16:00:00,"Q1 awareness campaign - client is interested, sending proposal next week"
tp_1158,adv_o,rep_02,meeting,2026-07-17 18:10:00,
tp_1159,adv_l,rep_05,call,2026-07-18 10:45:00,Client's marketing director joined call to discuss holiday campaign brief
tp_1160,adv_s,rep_05,call,2026-07-19 12:00:00,Great meeting - advertiser committed to renewing after impression dashboard walkthrough review
tp_1161,adv_o,rep_03,email,2026-07-20 16:10:00,"Flagged concerns about podcast series onboarding performance, escalating internally"
tp_1162,adv_m,rep_06,call,2026-07-20 16:20:00,"Flagged concerns about influencer partnership pitch performance, escalating internally"
tp_1163,adv_k,rep_07,call,2026-07-21 10:50:00,No
tp_1164,adv_g,rep_01,call,2026-07-22 12:45:00,Discussed Q2 renewal with client
tp_1165,adv_p,rep_05,call,2026-07-23 14:20:00,Done
tp_1166,adv_h,rep_07,call,2026-07-25 10:15:00,Great meeting - advertiser committed to renewing after mid-flight performance summary review
tp_1167,adv_o,rep_03,email,2026-07-26 12:05:00,Sent updated deck covering programmatic pilot discussion to stakeholders
tp_1168,adv_s,rep_07,email,2026-07-28 07:05:00,Advertiser expanded scope of spring push planning to include additional markets
tp_1169,adv_m,rep_06,meeting,2026-07-28 10:05:00,Client's marketing director joined call to discuss podcast series onboarding
tp_1170,adv_b,rep_02,email,2026-07-30 15:50:00,"Flagged concerns about CTV inventory pitch performance, escalating internally"
tp_1171,adv_s,rep_07,meeting,2026-07-31 08:15:00,Kickoff call for mid-flight performance summary
tp_1172,adv_j,rep_01,call,2026-07-31 11:30:00,Great meeting - advertiser committed to renewing after brand values campaign brief review
tp_1173,adv_h,rep_04,meeting,2026-07-31 14:00:00,Client pushed back on pricing during creative refresh request discussion
tp_1174,adv_q,rep_08,call,2026-08-01 09:05:00,"Reviewed social media bundle upsell results, positive feedback from advertiser"
tp_1175,adv_t,rep_06,email,2026-08-01 14:20:00,Scheduled follow-up meeting to continue impression dashboard walkthrough conversation
tp_1176,adv_s,rep_06,call,2026-08-01 16:50:00,Sent updated deck covering contract renewal terms to stakeholders
tp_1177,adv_i,rep_04,email,2026-08-02 07:45:00,Advertiser asked for case studies related to programmatic pilot discussion
tp_1178,adv_l,rep_02,email,2026-08-02 09:45:00,Great meeting - advertiser committed to renewing after Q1 awareness campaign review
tp_1179,adv_l,rep_05,email,2026-08-04 15:10:00,"Notes: n/a for this call, but discussed Q3 pricing at length"
tp_1180,adv_p,rep_07,call,2026-08-05 15:10:00,12345
tp_1181,adv_s,rep_05,email,2026-08-06 11:30:00,test.
tp_1182,adv_p,rep_07,call,2026-08-08 16:50:00,"Reviewed spring push planning results, positive feedback from advertiser"
tp_1183,adv_o,rep_03,call,2026-08-12 07:05:00,"Left voicemail regarding Q4 upsell conversation, awaiting callback"
tp_1184,adv_h,rep_04,call,2026-08-13 15:20:00,"Client requested changes to CTV inventory pitch, will revise and resend"
tp_1185,adv_c,rep_02,call,2026-08-14 10:45:00,"Flagged concerns about Champions League placement performance, escalating internally"
tp_1186,adv_s,rep_06,call,2026-08-15 17:50:00,
tp_1187,adv_p,rep_05,demo,2026-08-16 08:50:00,Client pushed back on pricing during at-risk account review discussion
tp_1188,adv_r,rep_01,call,2026-08-16 10:20:00,Client pushed back on pricing during spring push planning discussion
tp_1189,adv_t,rep_06,call,2026-08-16 10:50:00,"Flagged concerns about new product launch tie-in performance, escalating internally"
tp_1190,adv_j,rep_01,email,2026-08-16 14:15:00,no notes
tp_1191,adv_l,rep_05,call,2026-08-17 09:00:00,"Reviewed contract terms tied to Q2 renewal, legal reviewing redlines"
tp_1192,adv_s,rep_06,call,2026-08-17 11:20:00,Check-in call
tp_1193,adv_h,rep_07,call,2026-08-17 18:05:00,Kickoff call for audience segment review
tp_1194,adv_p,rep_07,email,2026-08-18 09:00:00,Discussed audience segment review with client
tp_1195,adv_l,rep_02,call,2026-08-18 14:45:00,"Discussed budget, timeline, creative assets, and renewal terms with client"
tp_1196,adv_t,rep_05,email,2026-08-19 11:15:00,"Reviewed discovery placement walkthrough results, positive feedback from advertiser

Get Outlook for iOS"
tp_1197,adv_s,rep_06,email,2026-08-19 17:30:00,Great meeting - advertiser committed to renewing after podcast series onboarding review
tp_1198,adv_r,rep_02,call,2026-08-19 17:30:00,Walked client through holiday campaign brief
tp_1199,adv_o,rep_02,email,2026-08-19 18:00:00,Sent social media bundle upsell details via email
